 Time,Amplitude
  0.566327,  0.400000
  0.566349,  0.400000
  0.566372,  0.400000
  0.566395,  0.400000
  0.566417,  0.400000
  0.566440,  0.400000
  0.566463,  0.400000
  0.566485,  0.400000
  0.566508,  0.400000
  0.566531,  0.400000
  0.566553,  0.400000
  0.566576,  0.400000
  0.566599,  0.400000
  0.566621,  0.400000
  0.566644,  0.400000
  0.566667,  0.400000
  0.566689,  0.400000
  0.566712,  0.400000
  0.566735,  0.400000
  0.566757,  0.400000
  0.566780,  0.400000
  0.566803,  0.400000
  0.566825,  0.400000
  0.566848,  0.400000
  0.566871,  0.400000
  0.566893,  0.400000
  0.566916,  0.400000
  0.566939,  0.400000
  0.566961,  0.400000
  0.566984,  0.400000
  0.567007,  0.400000
  0.567029,  0.400000
  0.567052, -0.400000
  0.567075, -0.400000
  0.567098, -0.400000
  0.567120, -0.400000
  0.567143, -0.400000
  0.567166, -0.400000
  0.567188, -0.400000
  0.567211, -0.400000
  0.567234, -0.400000
  0.567256, -0.400000
  0.567279, -0.400000
  0.567302, -0.400000
  0.567324, -0.400000
  0.567347, -0.400000
  0.567370, -0.400000
  0.567392, -0.400000
  0.567415, -0.400000
  0.567438, -0.400000
  0.567460, -0.400000
  0.567483, -0.400000
  0.567506, -0.400000
  0.567528, -0.400000
  0.567551, -0.400000
  0.567574, -0.400000
  0.567596, -0.400000
  0.567619, -0.400000
  0.567642, -0.400000
  0.567664, -0.400000
  0.567687, -0.400000
  0.567710, -0.400000
  0.567732, -0.400000
  0.567755, -0.400000
  0.567778, -0.400000
  0.567800, -0.400000
  0.567823, -0.400000
  0.567846, -0.400000
  0.567868, -0.400000
  0.567891, -0.400000
  0.567914, -0.400000
  0.567937, -0.400000
  0.567959, -0.400000
  0.567982, -0.400000
  0.568005, -0.400000
  0.568027, -0.400000
  0.568050, -0.400000
  0.568073, -0.400000
  0.568095, -0.400000
  0.568118, -0.400000
  0.568141, -0.400000
  0.568163, -0.400000
  0.568186,  0.400000
  0.568209,  0.400000
  0.568231,  0.400000
  0.568254,  0.400000
  0.568277,  0.400000
  0.568299,  0.400000
  0.568322,  0.400000
  0.568345,  0.400000
  0.568367,  0.400000
  0.568390,  0.400000
  0.568413,  0.400000
  0.568435,  0.400000
  0.568458,  0.400000
  0.568481,  0.400000
  0.568503,  0.400000
  0.568526,  0.400000
  0.568549,  0.400000
  0.568571,  0.400000
  0.568594,  0.400000
  0.568617,  0.400000
  0.568639,  0.400000
  0.568662,  0.400000
  0.568685,  0.400000
  0.568707,  0.400000
  0.568730,  0.400000
  0.568753,  0.400000
  0.568776,  0.400000
  0.568798,  0.400000
  0.568821,  0.400000
  0.568844,  0.400000
  0.568866,  0.400000
  0.568889,  0.400000
  0.568912,  0.400000
  0.568934,  0.400000
  0.568957,  0.400000
  0.568980,  0.400000
  0.569002,  0.400000
  0.569025,  0.400000
  0.569048,  0.400000
  0.569070,  0.400000
  0.569093,  0.400000
  0.569116,  0.400000
  0.569138,  0.400000
  0.569161,  0.400000
  0.569184,  0.400000
  0.569206,  0.400000
  0.569229,  0.400000
  0.569252,  0.400000
  0.569274,  0.400000
  0.569297,  0.400000
  0.569320, -0.400000
  0.569342, -0.400000
  0.569365, -0.400000
  0.569388, -0.400000
  0.569410, -0.400000
  0.569433, -0.400000
  0.569456, -0.400000
  0.569478, -0.400000
  0.569501, -0.400000
  0.569524, -0.400000
  0.569546, -0.400000
  0.569569, -0.400000
  0.569592, -0.400000
  0.569615, -0.400000
  0.569637, -0.400000
  0.569660, -0.400000
  0.569683, -0.400000
  0.569705, -0.400000
  0.569728, -0.400000
  0.569751, -0.400000
  0.569773, -0.400000
  0.569796, -0.400000
  0.569819, -0.400000
  0.569841, -0.400000
  0.569864, -0.400000
  0.569887, -0.400000
  0.569909, -0.400000
  0.569932, -0.400000
  0.569955, -0.400000
  0.569977, -0.400000
  0.570000, -0.400000
  0.570023, -0.400000
  0.570045, -0.400000
  0.570068, -0.400000
  0.570091, -0.400000
  0.570113, -0.400000
  0.570136, -0.400000
  0.570159, -0.400000
  0.570181, -0.400000
  0.570204, -0.400000
  0.570227, -0.400000
  0.570249, -0.400000
  0.570272, -0.400000
  0.570295, -0.400000
  0.570317, -0.400000
  0.570340, -0.400000
  0.570363, -0.400000
  0.570385, -0.400000
  0.570408, -0.400000
  0.570431, -0.400000
  0.570454, -0.400000
  0.570476,  0.400000
  0.570499,  0.400000
  0.570522,  0.400000
  0.570544,  0.400000
  0.570567,  0.400000
  0.570590,  0.400000
  0.570612,  0.400000
  0.570635,  0.400000
  0.570658,  0.400000
  0.570680,  0.400000
  0.570703,  0.400000
  0.570726,  0.400000
  0.570748,  0.400000
  0.570771,  0.400000
  0.570794,  0.400000
  0.570816,  0.400000
  0.570839,  0.400000
  0.570862,  0.400000
  0.570884,  0.400000
  0.570907,  0.400000
  0.570930,  0.400000
  0.570952,  0.400000
  0.570975,  0.400000
  0.570998,  0.400000
  0.571020,  0.400000
  0.571043,  0.400000
  0.571066,  0.400000
  0.571088,  0.400000
  0.571111,  0.400000
  0.571134,  0.400000
  0.571156,  0.400000
  0.571179,  0.400000
  0.571202,  0.400000
  0.571224,  0.400000
  0.571247,  0.400000
  0.571270,  0.400000
  0.571293,  0.400000
  0.571315,  0.400000
  0.571338,  0.400000
  0.571361,  0.400000
  0.571383,  0.400000
  0.571406,  0.400000
  0.571429,  0.400000
  0.571451,  0.400000
  0.571474,  0.400000
  0.571497,  0.400000
  0.571519,  0.400000
  0.571542,  0.400000
  0.571565,  0.400000
  0.571587,  0.400000
  0.571610, -0.400000
  0.571633, -0.400000
  0.571655, -0.400000
  0.571678, -0.400000
  0.571701, -0.400000
  0.571723, -0.400000
  0.571746, -0.400000
  0.571769, -0.400000
  0.571791, -0.400000
  0.571814, -0.400000
  0.571837, -0.400000
  0.571859, -0.400000
  0.571882, -0.400000
  0.571905, -0.400000
  0.571927, -0.400000
  0.571950, -0.400000
  0.571973, -0.400000
  0.571995, -0.400000
  0.572018, -0.400000
  0.572041, -0.400000
  0.572063, -0.400000
  0.572086, -0.400000
  0.572109, -0.400000
  0.572132, -0.400000
  0.572154, -0.400000
  0.572177, -0.400000
  0.572200, -0.400000
  0.572222, -0.400000
  0.572245, -0.400000
  0.572268, -0.400000
  0.572290, -0.400000
  0.572313, -0.400000
  0.572336, -0.400000
  0.572358, -0.400000
  0.572381, -0.400000
  0.572404, -0.400000
  0.572426, -0.400000
  0.572449, -0.400000
  0.572472, -0.400000
  0.572494, -0.400000
  0.572517, -0.400000
  0.572540, -0.400000
  0.572562, -0.400000
  0.572585, -0.400000
  0.572608, -0.400000
  0.572630, -0.400000
  0.572653, -0.400000
  0.572676, -0.400000
  0.572698, -0.400000
  0.572721, -0.400000
  0.572744,  0.400000
  0.572766,  0.400000
  0.572789,  0.400000
  0.572812,  0.400000
  0.572834,  0.400000
  0.572857,  0.400000
  0.572880,  0.400000
  0.572902,  0.400000
  0.572925,  0.400000
  0.572948,  0.400000
  0.572971,  0.400000
  0.572993,  0.400000
  0.573016,  0.400000
  0.573039,  0.400000
  0.573061,  0.400000
  0.573084,  0.400000
  0.573107,  0.400000
  0.573129,  0.400000
  0.573152,  0.400000
  0.573175,  0.400000
  0.573197,  0.400000
  0.573220,  0.400000
  0.573243,  0.400000
  0.573265,  0.400000
  0.573288,  0.400000
  0.573311,  0.400000
  0.573333,  0.400000
  0.573356,  0.400000
  0.573379,  0.400000
  0.573401,  0.400000
  0.573424,  0.400000
  0.573447,  0.400000
  0.573469,  0.400000
  0.573492,  0.400000
  0.573515,  0.400000
  0.573537,  0.400000
  0.573560,  0.400000
  0.573583,  0.400000
  0.573605,  0.400000
  0.573628,  0.400000
  0.573651,  0.400000
  0.573673,  0.400000
  0.573696,  0.400000
  0.573719,  0.400000
  0.573741,  0.400000
  0.573764,  0.400000
  0.573787,  0.400000
  0.573810,  0.400000
  0.573832,  0.400000
  0.573855,  0.400000
  0.573878, -0.400000
  0.573900, -0.400000
  0.573923, -0.400000
  0.573946, -0.400000
  0.573968, -0.400000
  0.573991, -0.400000
  0.574014, -0.400000
  0.574036, -0.400000
  0.574059, -0.400000
  0.574082, -0.400000
  0.574104, -0.400000
  0.574127, -0.400000
  0.574150, -0.400000
  0.574172, -0.400000
  0.574195, -0.400000
  0.574218, -0.400000
  0.574240, -0.400000
  0.574263, -0.400000
  0.574286, -0.400000
  0.574308, -0.400000
  0.574331, -0.400000
  0.574354, -0.400000
  0.574376, -0.400000
  0.574399, -0.400000
  0.574422, -0.400000
  0.574444, -0.400000
  0.574467, -0.400000
  0.574490, -0.400000
  0.574512, -0.400000
  0.574535, -0.400000
  0.574558, -0.400000
  0.574580, -0.400000
  0.574603, -0.400000
  0.574626, -0.400000
  0.574649, -0.400000
  0.574671, -0.400000
  0.574694, -0.400000
  0.574717, -0.400000
  0.574739, -0.400000
  0.574762, -0.400000
  0.574785, -0.400000
  0.574807, -0.400000
  0.574830, -0.400000
  0.574853, -0.400000
  0.574875, -0.400000
  0.574898, -0.400000
  0.574921, -0.400000
  0.574943, -0.400000
  0.574966, -0.400000
  0.574989, -0.400000
  0.575011,  0.400000
  0.575034,  0.400000
  0.575057,  0.400000
  0.575079,  0.400000
  0.575102,  0.400000
  0.575125,  0.400000
  0.575147,  0.400000
  0.575170,  0.400000
  0.575193,  0.400000
  0.575215,  0.400000
  0.575238,  0.400000
  0.575261,  0.400000
  0.575283,  0.400000
  0.575306,  0.400000
  0.575329,  0.400000
  0.575351,  0.400000
  0.575374,  0.400000
  0.575397,  0.400000
  0.575420,  0.400000
  0.575442,  0.400000
  0.575465,  0.400000
  0.575488,  0.400000
  0.575510,  0.400000
  0.575533,  0.400000
  0.575556,  0.400000
  0.575578,  0.400000
  0.575601,  0.400000
  0.575624,  0.400000
  0.575646,  0.400000
  0.575669,  0.400000
  0.575692,  0.400000
  0.575714,  0.400000
  0.575737,  0.400000
  0.575760,  0.400000
  0.575782,  0.400000
  0.575805,  0.400000
  0.575828,  0.400000
  0.575850,  0.400000
  0.575873,  0.400000
  0.575896,  0.400000
  0.575918,  0.400000
  0.575941,  0.400000
  0.575964,  0.400000
  0.575986,  0.400000
  0.576009,  0.400000
  0.576032,  0.400000
  0.576054,  0.400000
  0.576077,  0.400000
  0.576100,  0.400000
  0.576122,  0.400000
  0.576145, -0.400000
  0.576168, -0.400000
  0.576190, -0.400000
  0.576213, -0.400000
  0.576236, -0.400000
  0.576259, -0.400000
  0.576281, -0.400000
  0.576304, -0.400000
  0.576327, -0.400000
  0.576349, -0.400000
  0.576372, -0.400000
  0.576395, -0.400000
  0.576417, -0.400000
  0.576440, -0.400000
  0.576463, -0.400000
  0.576485, -0.400000
  0.576508, -0.400000
  0.576531, -0.400000
  0.576553, -0.400000
  0.576576, -0.400000
  0.576599, -0.400000
  0.576621, -0.400000
  0.576644, -0.400000
  0.576667, -0.400000
  0.576689, -0.400000
  0.576712, -0.400000
  0.576735, -0.400000
  0.576757, -0.400000
  0.576780, -0.400000
  0.576803, -0.400000
  0.576825, -0.400000
  0.576848, -0.400000
  0.576871, -0.400000
  0.576893, -0.400000
  0.576916, -0.400000
  0.576939, -0.400000
  0.576961, -0.400000
  0.576984, -0.400000
  0.577007, -0.400000
  0.577029, -0.400000
  0.577052, -0.400000
  0.577075, -0.400000
  0.577098, -0.400000
  0.577120, -0.400000
  0.577143, -0.400000
  0.577166, -0.400000
  0.577188, -0.400000
  0.577211, -0.400000
  0.577234, -0.400000
  0.577256, -0.400000
  0.577279,  0.400000
  0.577302,  0.400000
  0.577324,  0.400000
  0.577347,  0.400000
  0.577370,  0.400000
  0.577392,  0.400000
  0.577415,  0.400000
  0.577438,  0.400000
  0.577460,  0.400000
  0.577483,  0.400000
  0.577506,  0.400000
  0.577528,  0.400000
  0.577551,  0.400000
  0.577574,  0.400000
  0.577596,  0.400000
  0.577619,  0.400000
  0.577642,  0.400000
  0.577664,  0.400000
  0.577687,  0.400000
  0.577710,  0.400000
  0.577732,  0.400000
  0.577755,  0.400000
  0.577778,  0.400000
  0.577800,  0.400000
  0.577823,  0.400000
  0.577846,  0.400000
  0.577868,  0.400000
  0.577891,  0.400000
  0.577914,  0.400000
  0.577937,  0.400000
  0.577959,  0.400000
  0.577982,  0.400000
  0.578005,  0.400000
  0.578027,  0.400000
  0.578050,  0.400000
  0.578073,  0.400000
  0.578095,  0.400000
  0.578118,  0.400000
  0.578141,  0.400000
  0.578163,  0.400000
  0.578186,  0.400000
  0.578209,  0.400000
  0.578231,  0.400000
  0.578254,  0.400000
  0.578277,  0.400000
  0.578299,  0.400000
  0.578322,  0.400000
  0.578345,  0.400000
  0.578367,  0.400000
  0.578390,  0.400000
  0.578413, -0.400000
  0.578435, -0.400000
  0.578458, -0.400000
  0.578481, -0.400000
  0.578503, -0.400000
  0.578526, -0.400000
  0.578549, -0.400000
  0.578571, -0.400000
  0.578594, -0.400000
  0.578617, -0.400000
  0.578639, -0.400000
  0.578662, -0.400000
  0.578685, -0.400000
  0.578707, -0.400000
  0.578730, -0.400000
  0.578753, -0.400000
  0.578776, -0.400000
  0.578798, -0.400000
  0.578821, -0.400000
  0.578844, -0.400000
  0.578866, -0.400000
  0.578889, -0.400000
  0.578912, -0.400000
  0.578934, -0.400000
  0.578957, -0.400000
  0.578980, -0.400000
  0.579002, -0.400000
  0.579025, -0.400000
  0.579048, -0.400000
  0.579070, -0.400000
  0.579093, -0.400000
  0.579116, -0.400000
  0.579138, -0.400000
  0.579161, -0.400000
  0.579184, -0.400000
  0.579206, -0.400000
  0.579229, -0.400000
  0.579252, -0.400000
  0.579274, -0.400000
  0.579297, -0.400000
  0.579320, -0.400000
  0.579342, -0.400000
  0.579365, -0.400000
  0.579388, -0.400000
  0.579410, -0.400000
  0.579433, -0.400000
  0.579456, -0.400000
  0.579478, -0.400000
  0.579501, -0.400000
  0.579524, -0.400000
  0.579546,  0.400000
  0.579569,  0.400000
  0.579592,  0.400000
  0.579615,  0.400000
  0.579637,  0.400000
  0.579660,  0.400000
  0.579683,  0.400000
  0.579705,  0.400000
  0.579728,  0.400000
  0.579751,  0.400000
  0.579773,  0.400000
  0.579796,  0.400000
  0.579819,  0.400000
  0.579841,  0.400000
  0.579864,  0.400000
  0.579887,  0.400000
  0.579909,  0.400000
  0.579932,  0.400000
  0.579955,  0.400000
  0.579977,  0.400000
  0.580000,  0.400000
  0.580023,  0.400000
  0.580045,  0.400000
  0.580068,  0.400000
  0.580091,  0.400000
  0.580113,  0.400000
  0.580136,  0.400000
  0.580159,  0.400000
  0.580181,  0.400000
  0.580204,  0.400000
  0.580227,  0.400000
  0.580249,  0.400000
  0.580272,  0.400000
  0.580295,  0.400000
  0.580317,  0.400000
  0.580340,  0.400000
  0.580363,  0.400000
  0.580385,  0.400000
  0.580408,  0.400000
  0.580431,  0.400000
  0.580454,  0.400000
  0.580476,  0.400000
  0.580499,  0.400000
  0.580522,  0.400000
  0.580544,  0.400000
  0.580567,  0.400000
  0.580590,  0.400000
  0.580612,  0.400000
  0.580635,  0.400000
  0.580658,  0.400000
  0.580680,  0.400000
  0.580703, -0.400000
  0.580726, -0.400000
  0.580748, -0.400000
  0.580771, -0.400000
  0.580794, -0.400000
  0.580816, -0.400000
  0.580839, -0.400000
  0.580862, -0.400000
  0.580884, -0.400000
  0.580907, -0.400000
  0.580930, -0.400000
  0.580952, -0.400000
  0.580975, -0.400000
  0.580998, -0.400000
  0.581020, -0.400000
  0.581043, -0.400000
  0.581066, -0.400000
  0.581088, -0.400000
  0.581111, -0.400000
  0.581134, -0.400000
  0.581156, -0.400000
  0.581179, -0.400000
  0.581202, -0.400000
  0.581224, -0.400000
  0.581247, -0.400000
  0.581270, -0.400000
  0.581293, -0.400000
  0.581315, -0.400000
  0.581338, -0.400000
  0.581361, -0.400000
  0.581383, -0.400000
  0.581406, -0.400000
  0.581429, -0.400000
  0.581451, -0.400000
  0.581474, -0.400000
  0.581497, -0.400000
  0.581519, -0.400000
  0.581542, -0.400000
  0.581565, -0.400000
  0.581587, -0.400000
  0.581610, -0.400000
  0.581633, -0.400000
  0.581655, -0.400000
  0.581678, -0.400000
  0.581701, -0.400000
  0.581723, -0.400000
  0.581746, -0.400000
  0.581769, -0.400000
  0.581791, -0.400000
  0.581814, -0.400000
  0.581837,  0.400000
  0.581859,  0.400000
  0.581882,  0.400000
  0.581905,  0.400000
  0.581927,  0.400000
  0.581950,  0.400000
  0.581973,  0.400000
  0.581995,  0.400000
  0.582018,  0.400000
  0.582041,  0.400000
  0.582063,  0.400000
  0.582086,  0.400000
  0.582109,  0.400000
  0.582132,  0.400000
  0.582154,  0.400000
  0.582177,  0.400000
  0.582200,  0.400000
  0.582222,  0.400000
  0.582245,  0.400000
  0.582268,  0.400000
  0.582290,  0.400000
  0.582313,  0.400000
  0.582336,  0.400000
  0.582358,  0.400000
  0.582381,  0.400000
  0.582404,  0.400000
  0.582426,  0.400000
  0.582449,  0.400000
  0.582472,  0.400000
  0.582494,  0.400000
  0.582517,  0.400000
  0.582540,  0.400000
  0.582562,  0.400000
  0.582585,  0.400000
  0.582608,  0.400000
  0.582630,  0.400000
  0.582653,  0.400000
  0.582676,  0.400000
  0.582698,  0.400000
  0.582721,  0.400000
  0.582744,  0.400000
  0.582766,  0.400000
  0.582789,  0.400000
  0.582812,  0.400000
  0.582834,  0.400000
  0.582857,  0.400000
  0.582880,  0.400000
  0.582902,  0.400000
  0.582925,  0.400000
  0.582948,  0.400000
  0.582971, -0.400000
  0.582993, -0.400000
  0.583016, -0.400000
  0.583039, -0.400000
  0.583061, -0.400000
  0.583084, -0.400000
  0.583107, -0.400000
  0.583129, -0.400000
  0.583152, -0.400000
  0.583175, -0.400000
  0.583197, -0.400000
  0.583220, -0.400000
  0.583243, -0.400000
  0.583265, -0.400000
  0.583288, -0.400000
  0.583311, -0.400000
  0.583333, -0.400000
  0.583356, -0.400000
  0.583379, -0.400000
  0.583401, -0.400000
  0.583424, -0.400000
  0.583447, -0.400000
  0.583469, -0.400000
  0.583492, -0.400000
  0.583515, -0.400000
  0.583537, -0.400000
  0.583560, -0.400000
  0.583583, -0.400000
  0.583605, -0.400000
  0.583628, -0.400000
  0.583651, -0.400000
  0.583673, -0.400000
  0.583696, -0.400000
  0.583719, -0.400000
  0.583741, -0.400000
  0.583764, -0.400000
  0.583787, -0.400000
  0.583810, -0.400000
  0.583832, -0.400000
  0.583855, -0.400000
  0.583878, -0.400000
  0.583900, -0.400000
  0.583923, -0.400000
  0.583946, -0.400000
  0.583968, -0.400000
  0.583991, -0.400000
  0.584014, -0.400000
  0.584036, -0.400000
  0.584059, -0.400000
  0.584082, -0.400000
  0.584104,  0.400000
  0.584127,  0.400000
  0.584150,  0.400000
  0.584172,  0.400000
  0.584195,  0.400000
  0.584218,  0.400000
  0.584240,  0.400000
  0.584263,  0.400000
  0.584286,  0.400000
  0.584308,  0.400000
  0.584331,  0.400000
  0.584354,  0.400000
  0.584376,  0.400000
  0.584399,  0.400000
  0.584422,  0.400000
  0.584444,  0.400000
  0.584467,  0.400000
  0.584490,  0.400000
  0.584512,  0.400000
  0.584535,  0.400000
  0.584558,  0.400000
  0.584580,  0.400000
  0.584603,  0.400000
  0.584626,  0.400000
  0.584649,  0.400000
  0.584671,  0.400000
  0.584694,  0.400000
  0.584717,  0.400000
  0.584739,  0.400000
  0.584762,  0.400000
  0.584785,  0.400000
  0.584807,  0.400000
  0.584830,  0.400000
  0.584853,  0.400000
  0.584875,  0.400000
  0.584898,  0.400000
  0.584921,  0.400000
  0.584943,  0.400000
  0.584966,  0.400000
  0.584989,  0.400000
  0.585011,  0.400000
  0.585034,  0.400000
  0.585057,  0.400000
  0.585079,  0.400000
  0.585102,  0.400000
  0.585125,  0.400000
  0.585147,  0.400000
  0.585170,  0.400000
  0.585193,  0.400000
  0.585215,  0.400000
  0.585238, -0.400000
  0.585261, -0.400000
  0.585283, -0.400000
  0.585306, -0.400000
  0.585329, -0.400000
  0.585351, -0.400000
  0.585374, -0.400000
  0.585397, -0.400000
  0.585420, -0.400000
  0.585442, -0.400000
  0.585465, -0.400000
  0.585488, -0.400000
  0.585510, -0.400000
  0.585533, -0.400000
  0.585556, -0.400000
  0.585578, -0.400000
  0.585601, -0.400000
  0.585624, -0.400000
  0.585646, -0.400000
  0.585669, -0.400000
  0.585692, -0.400000
  0.585714, -0.400000
  0.585737, -0.400000
  0.585760, -0.400000
  0.585782, -0.400000
  0.585805, -0.400000
  0.585828, -0.400000
  0.585850, -0.400000
  0.585873, -0.400000
  0.585896, -0.400000
  0.585918, -0.400000
  0.585941, -0.400000
  0.585964, -0.400000
  0.585986, -0.400000
  0.586009, -0.400000
  0.586032, -0.400000
  0.586054, -0.400000
  0.586077, -0.400000
  0.586100, -0.400000
  0.586122, -0.400000
  0.586145, -0.400000
  0.586168, -0.400000
  0.586190, -0.400000
  0.586213, -0.400000
  0.586236, -0.400000
  0.586259, -0.400000
  0.586281, -0.400000
